證券代號,年季,　 營業收入,　　 銷貨收入淨額,　　　 銷貨收入,　　　　 銷貨收入,　　　　 銷貨收入合計,　　　 銷貨退回,　　　 銷貨折讓,　　　 銷貨收入淨額,　　 投資收入（投資公司適用）,　　　 投資收入,　　　　 投資收入合計,　　　 投資收入（投資公司適用）合計,　　 租賃收入,　　　 租賃收入合計,　　 旅遊服務收入,　　　 餐旅服務收入,　　　　 餐旅服務收入淨額,　　　 育樂收入,　　　　 育樂收入淨額,　　　 旅遊服務收入合計,　　 營建工程收入,　　　 營建收入（營建業適用）,　　　　 營建收入（營建業適用）淨額,　　　 工程收入,　　　　 工程收入淨額,　　　 營建工程收入合計,　　 勞務收入,　　　 勞務收入合計,　　 其他營業收入,　　　 其他營業收入淨額,　　 營業收入合計,　 營業成本,　　 銷貨成本,　　　 銷貨成本,　　　 銷貨成本合計,　　 營業成本合計,　 營業毛利（毛損）,　 營業毛利（毛損）淨額,　 營業費用,　　 推銷費用,　　　 推銷費用合計,　　 管理費用,　　　 管理費用合計,　　 研究發展費用,　　　 研究發展費用合計,　　 營業費用合計,　 其他收益及費損淨額,　　 其他收益及費損淨額,　 營業利益（損失）,　 營業外收入及支出,　　 其他收入,　　　 利息收入,　　　　 銀行存款利息,　　　　 利息收入合計,　　　 其他收入－其他,　　　 其他收入合計,　　 其他利益及損失,　　　 外幣兌換利益,　　　 什項支出,　　　 透過損益按公允價值衡量之金融資產（負債）損失,　　　 其他利益及損失淨額,　　 除列按攤銷後成本衡量金融資產淨損益,　　　 除列按攤銷後成本衡量金融資產淨損益,　　 金融資產重分類淨損益,　　　 金融資產重分類淨損益,　　 財務成本,　　　 利息費用,　　　 財務成本淨額,　　 採用權益法之關聯企業及合資損益之份額,　　　 採用權益法認列之關聯企業及合資損益之份額淨額,　　 營業外收入及支出合計,　 繼續營業單位稅前淨利（淨損）,　 所得稅費用（利益）,　　 本期所得稅費用（利益）,　　 所得稅費用（利益）合計,　 繼續營業單位本期淨利（淨損）,　 停業單位損益,　　 停業單位損益合計,　 本期淨利（淨損）,　 其他綜合損益(淨額),　　 不重分類至損益之項目,　　　 採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,　　　　 採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,　　　 不重分類至損益之其他項目,　　　 與不重分類之項目相關之所得稅,　　　 不重分類至損益之項目總額,　　 後續可能重分類至損益之項目,　　　 國外營運機構財務報表換算之兌換差額,　　　 採用權益法認列關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,　　　　 採用權益法認列關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,　　　 可能重分類至損益之其他項目,　　　 與可能重分類之項目相關之所得稅,　　　 後續可能重分類至損益之項目總額,　　 其他綜合損益（淨額）,　 本期綜合損益總額,　 淨利（損）歸屬於：,　　 母公司業主（淨利／損）,　　 共同控制下前手權益（淨利／損）,　　 非控制權益（淨利／損）,　 綜合損益總額歸屬於：,　　 母公司業主（綜合損益）,　　 共同控制下前手權益（綜合損益）,　　 非控制權益（綜合損益）,　 基本每股盈餘,　　 繼續營業單位淨利（淨損）,　　 停業單位淨利（淨損）,　　 基本每股盈餘合計,　 稀釋每股盈餘,　　 稀釋繼續營業單位淨利（淨損）,　　 稀釋停業單位淨利（淨損）,　　 稀釋每股盈餘合計,　　　 透過損益按公允價值衡量之金融資產（負債）利益,　　　 外幣兌換損失,　　　 手續費收入,　　　　 手續費收入合計,　　 當期所得稅費用（利益）,　　 國外營運機構財務報表換算之兌換差額,　　 確定福利計畫精算利益（損失）,　　 採用權益法認列之關聯企業及合資之其他綜合損益之份額,　　　 採用權益法認列之關聯企業及合資之其他綜合損益之份額合計,　　 與其他綜合損益組成部分相關之所得稅
6271,2014年01月01日至2014年03月31日,,,,              1885515,              1885515,                  4053,                 14335,              1867127,,,                              0,                              0,,                              0,,,                              0,,                              0,                              0,,,                              0,,                              0,                              0,,                              0,,                              0,              1867127,,,              1342423,              1342423,              1342423,                524704,                524704,,,                 46254,,                111673,,                 20678,                178605,,                              0,                346099,,,,                  9573,                  9573,                  2660,                 12233,,                 19160,                              0,                  3055,                 16105,,                              0,,                              0,,                  3809,                  3809,,                              0,                 24529,                370628,,                 57131,                 57131,                313497,,                              0,                313497,,,,                              0,                              0,                              0,                              0,,                 37547,,                              0,                              0,                  7156,                 30391,                 30391,                343888,,                313497,                              0,                              0,,                343888,                              0,                              0,,                              1.92,                              0.00,                              1.92,,                              1.91,                              0.00,                              1.91,                              0,                              0,,,,,,,,
6271,2013年第3季,,,,              2261998,              2261998,                  9312,                 14186,              2238500,,,                              0,                              0,,                              0,,,                              0,,                              0,                              0,,,                              0,,                              0,                              0,,                              0,,                              0,              2238500,,,              1470629,              1470629,              1470629,                767871,                767871,,,                 47720,,                112210,,                 21428,                181358,,                              0,                586513,,,,                  8015,                  8015,                  4423,                 12438,,                              0,                    172,                              0,                 -3342,,                              0,,                              0,,                  3335,                  3335,,                              0,                  5761,                592274,,,                 77942,                514332,,                              0,                514332,,,,,,,,,,,,,,,                -21171,                493161,,                514332,                              0,                              0,,                493161,                              0,                              0,,                              3.16,                              0.00,                              3.16,,                              3.15,                              0.00,                              3.15,                  3826,                  6996,,                              0,                 77942,                -25831,,,                              0,                 -4660
6271,2013年第2季,,,,              1935070,              1935070,                  7065,                 14793,              1913212,,,                              0,                              0,,                              0,,,                              0,,                              0,                              0,,,                              0,,                              0,                              0,,                              0,,                              0,              1913212,,,              1333429,              1333429,              1333429,                579783,                579783,,,                 41992,,                117126,,                 21475,                180593,,                              0,                399190,,,,                  8032,                  8032,                  2471,                 10503,,                 22050,                  1442,                              0,                 21322,,                              0,,                              0,,                  2985,                  2985,,                              0,                 28840,                428030,,,                 96757,                331273,,                              0,                331273,,,,,,,,,,,,,,,                  9071,                340344,,                331273,                              0,                              0,,                340344,                              0,                              0,,                              2.03,                              0.00,                              2.03,,                              2.02,                              0.00,                              2.02,                    714,                              0,,                              0,                 96757,                 10708,,,                              0,                  1637
6271,2013年度,,,,              8053281,              8053281,                 35353,                 88488,              7929440,,,                              0,                              0,,                              0,,,                              0,,                              0,                              0,,,                              0,,                              0,                              0,,                              0,,                              0,              7929440,,,              5452342,              5452342,              5452342,              2477098,              2477098,,,                177676,,                439813,,                 84893,                702382,,                              0,              1774716,,,,                 31747,                 31747,                 12458,                 44205,,                 78945,                  3433,                 17232,                 58280,,                              0,,                              0,,                 13298,                 13298,,                              0,                 89187,              1863903,,,                280430,              1583473,,                              0,              1583473,,,,,,,,,,,,,,,                 18049,              1601522,,              1583473,                              0,                              0,,              1601522,                              0,                              0,,                              9.72,                              0.00,                              9.72,,                              9.66,                              0.00,                              9.66,                              0,                              0,,                              0,                280430,                 48653,                -27007,,                              0,                  3597
6271,2013年07月01日至2013年09月30日,,,,              2261998,              2261998,                  9312,                 14186,              2238500,,,,,,,,,,,,,,,,,,,,,,,              2238500,,,              1470629,              1470629,              1470629,                767871,                767871,,,                 47720,,                112210,,                 21428,                181358,,,                586513,,,,                  8015,                  8015,                  4423,                 12438,,                              0,                    172,                              0,                 -3342,,,,,,                  3335,                  3335,,,                  5761,                592274,,,                 77942,                514332,,,                514332,,,,,,,,,,,,,,,                -21171,                493161,,                514332,,,,                493161,,,,                              3.16,,                              3.16,,                              3.15,,                              3.15,                  3826,                  6996,,,                 77942,                -25831,,,,                 -4660
6271,2013年04月01日至2013年06月30日,,,,              1935070,              1935070,                  7065,                 14793,              1913212,,,                              0,                              0,,                              0,,,                              0,,                              0,                              0,,,                              0,,                              0,                              0,,                              0,,                              0,              1913212,,,              1333429,              1333429,              1333429,                579783,                579783,,,                 41992,,                117126,,                 21475,                180593,,                              0,                399190,,,,                  8032,                  8032,                  2471,                 10503,,                 22050,                  1442,                   -714,                 21322,,                              0,,                              0,,                  2985,                  2985,,                              0,                 28840,                428030,,,                 96757,                331273,,                              0,                331273,,,,,,,,,,,,,,,                  9071,                340344,,                331273,                              0,                              0,,                340344,                              0,                              0,,                              2.03,                              0.00,                              2.03,,                              2.02,                              0.00,                              2.02,,                              0,,                              0,                 96757,                 10708,,,                              0,                  1637
6271,2013年01月01日至2013年12月31日,,,,              8053281,              8053281,                 35353,                 88488,              7929440,,,                              0,                              0,,                              0,,,                              0,,                              0,                              0,,,                              0,,                              0,                              0,,                              0,,                              0,              7929440,,,              5452342,              5452342,              5452342,              2477098,              2477098,,,                177676,,                439813,,                 84893,                702382,,                              0,              1774716,,,,                 31747,                 31747,                 12458,                 44205,,                 78945,                  3433,                 17232,                 58280,,                              0,,                              0,,                 13298,                 13298,,                              0,                 89187,              1863903,,,                280430,              1583473,,                              0,              1583473,,,,,,,,,,,,,,,                 18049,              1601522,,              1583473,                              0,                              0,,              1601522,                              0,                              0,,                              9.72,                              0.00,                              9.72,,                              9.65,                              0.00,                              9.65,                              0,                              0,,                              0,                280430,                 48653,                -27007,,                              0,                  3597
6271,2013年01月01日至2013年09月30日,,,,              6014443,              6014443,                 22745,                 73813,              5917885,,,                              0,                              0,,                              0,,,                              0,,                              0,                              0,,,                              0,,                              0,                              0,,                              0,,                              0,              5917885,,,              4060859,              4060859,              4060859,              1857026,              1857026,,,                130056,,                335318,,                 62332,                527706,,                              0,              1329320,,,,                 22394,                 22394,                  9932,                 32326,,                 56811,                  3352,                 13422,                 40037,,                              0,,                              0,,                  8950,                  8950,,                              0,                 63413,              1392733,,,                221925,              1170808,,                              0,              1170808,,,,,,,,,,,,,,,                 29695,              1200503,,              1170808,                              0,                              0,,              1200503,                              0,                              0,,                              7.19,                              0.00,                              7.19,,                              7.15,                              0.00,                              7.15,                              0,                              0,,                              0,                221925,                 35389,,,                              0,                  5694
6271,2013年01月01日至2013年06月30日,,,,              3752445,              3752445,                 13433,                 59627,              3679385,,,                              0,                              0,,                              0,,,                              0,,                              0,                              0,,,                              0,,                              0,                              0,,                              0,,                              0,              3679385,,,              2590230,              2590230,              2590230,              1089155,              1089155,,,                 82336,,                223108,,                 40904,                346348,,                              0,                742807,,,,                 14379,                 14379,                  5509,                 19888,,                 63807,                  3180,                 17248,                 43379,,                              0,,                              0,,                  5615,                  5615,,                              0,                 57652,                800459,,,                143983,                656476,,                              0,                656476,,,,,,,,,,,,,,,                 50866,                707342,,                656476,                              0,                              0,,                707342,                              0,                              0,,                              4.03,                              0.00,                              4.03,,                              4.01,                              0.00,                              4.01,                              0,                              0,,                              0,                143983,                 61220,,,                              0,                 10354
6271,2013年01月01日至2013年03月31日,,,,              1817375,              1817375,                  6368,                 44834,              1766173,,,                              0,                              0,,                              0,,,                              0,,                              0,                              0,,,                              0,,                              0,                              0,,                              0,,                              0,              1766173,,,              1256801,              1256801,              1256801,                509372,                509372,,,                 40344,,                105982,,                 19429,                165755,,                              0,                343617,,,,                  6347,                  6347,                  3038,                  9385,,                 41757,                  1738,                 17962,                 22057,,                              0,,                              0,,                  2630,                  2630,,                              0,                 28812,                372429,,,                 47226,                325203,,                              0,                325203,,,,,,,,,,,,,,,                 41795,                366998,,                325203,                              0,                              0,,                366998,                              0,                              0,,                              2.00,                              0.00,                              2.00,,                              1.99,                              0.00,                              1.99,                              0,                              0,,                              0,                 47226,                 50512,,,                              0,                  8717
6271,2012年07月01日至2012年09月30日,,,,              2085433,              2085433,                  4115,                 53385,              2027933,,,,,,,,,,,,,,,,,,,,,,,              2027933,,,              1331934,              1331934,              1331934,                695999,                695999,,,                 40079,,                120254,,                 18875,                179208,,,                516791,,,,                  5763,                  5763,                  2435,                  8198,,                              0,                     49,                              0,                -14840,,,,,,                  1916,                  1916,,,                 -8558,                508233,,,                 87584,                420649,,,                420649,,,,,,,,,,,,,,,                -33750,                386899,,                420649,,,,                386899,,,,                              2.58,,                              2.58,,                              2.57,,                              2.57,                  2447,                 17238,,,                 87584,                -40050,,,,                 -6300
6271,2012年04月01日至2012年06月30日,,,,              1563729,              1563729,                 16855,                 16384,              1530490,,,                              0,                              0,,                              0,,,                              0,,                              0,                              0,,,                              0,,                              0,                              0,,                              0,,                              0,              1530490,,,              1148665,              1148665,              1148665,                381825,                381825,,,                 36315,,                 87498,,                 19928,                143741,,                              0,                238084,,,,                  7311,                  7311,                  3608,                 10919,,                              0,                    106,                  6163,                  3385,,                              0,,                              0,,                  1717,                  1717,,                              0,                 12587,                250671,,,                 75501,                175170,,                              0,                175170,,,,,,,,,,,,,,,                 17643,                192813,,                175170,                              0,                              0,,                192813,                              0,                              0,,                              1.08,                              0.00,                              1.08,,                              1.07,                              0.00,                              1.07,,                 -9654,,                              0,                 75501,                 25980,,,                              0,                  8337
6271,2012年01月01日至2012年12月31日,,,,              7168348,              7168348,                 36888,                146467,              6984993,,,                              0,                              0,,                              0,,,                              0,,                              0,                              0,,,                              0,,                              0,                              0,,                              0,,                              0,              6984993,,,              4830771,              4830771,              4830771,              2154222,              2154222,,,                150243,,                459937,,                 74957,                685137,,                              0,              1469085,,,,                 25674,                 25674,                  9126,                 34800,,                              0,                  1499,                              0,                -15668,,                              0,,                              0,,                  6619,                  6619,,                              0,                 12513,              1481598,,,                168660,              1312938,,                              0,              1312938,,,,,,,,,,,,,,,               -120391,              1192547,,              1312938,                              0,                              0,,              1192547,                              0,                              0,,                              8.09,                              0.00,                              8.09,,                              8.03,                              0.00,                              8.03,                  1795,                 15964,,                              0,                168660,                -86153,                -53331,,                              0,                -19093
6271,2012年01月01日至2012年09月30日,,,,              5127305,              5127305,                 31026,                 86663,              5009616,,,,,,,,,,,,,,,,,,,,,,,              5009616,,,              3524096,              3524096,              3524096,              1485520,              1485520,,,                111042,,                356145,,                 54062,                521249,,,                964271,,,,                 18987,                 18987,                  7400,                 26387,,                              0,                    245,                  1550,                -22476,,,,,,                  4426,                  4426,,,                   -515,                963756,,,                199820,                763936,,,                763936,,,,,,,,,,,,,,,                -61881,                702055,,                763936,,,,                702055,,,,                              4.71,,                              4.71,,                              4.69,,                              4.69,                              0,                 20681,,,                199820,                -69218,,,,                 -7337
6271,2012年01月01日至2012年06月30日,,,,              3041872,              3041872,                 26911,                 33278,              2981683,,,                              0,                              0,,                              0,,,                              0,,                              0,                              0,,,                              0,,                              0,                              0,,                              0,,                              0,              2981683,,,              2192162,              2192162,              2192162,                789521,                789521,,,                 70963,,                235891,,                 35187,                342041,,                              0,                447480,,,,                 13224,                 13224,                  4965,                 18189,,                              0,                    196,                  3997,                 -7636,,                              0,,                              0,,                  2510,                  2510,,                              0,                  8043,                455523,,,                112236,                343287,,                              0,                343287,,,,,,,,,,,,,,,                -28131,                315156,,                343287,                              0,                              0,,                315156,                              0,                              0,,                              2.12,                              0.00,                              2.12,,                              2.11,                              0.00,                              2.11,,                  3443,,                              0,                112236,                -29168,,,                              0,                 -1037
6271,2012年01月01日至2012年03月31日,,,,              1478143,              1478143,                 10056,                 16894,              1451193,,,                              0,                              0,,                              0,,,                              0,,                              0,                              0,,,                              0,,                              0,                              0,,                              0,,                              0,              1451193,,,              1043497,              1043497,              1043497,                407696,                407696,,,                 34648,,                148393,,                 15259,                198300,,                              0,                209396,,,,                  5913,                  5913,                  1357,                  7270,,                              0,                     90,                              0,                -11021,,                              0,,                              0,,                    793,                    793,,                              0,                 -4544,                204852,,,                 36735,                168117,,                              0,                168117,,,,,,,,,,,,,,,                -45774,                122343,,                168117,,                              0,,                122343,,                              0,,                              1.05,                              0.00,                              1.05,,                              1.04,                              0.00,                              1.04,                  2166,                 13097,,                              0,                 36735,                -55148,,,                              0,                 -9374
