"公司代號","公司名稱","股利所屬年度","權利分派基準日","股票股利-盈餘轉增資配股(元/股)","股票股利-資本公積轉增資配股(元/股)","股票股利-除權交易日","現金股利-盈餘分配之股東現金股利(元/股)","現金股利-法定盈餘公積、資本公積發放之現金(元/股)","現金股利-除息交易日","現金股利-現金股利發放日","現金增資總股數(股)","現金增資認股比率(%)","現金增資認購價(元/股)","公告日期","公告時間","普通股每股面額"
"4119","旭富製藥","104","2016/08/06","","","",3.83880684,0.0,"2016/07/29","2016/08/19","","","","2016/07/13","15:37:58","新台幣                 10.0000元"
"4133","亞諾法","104","2016/09/03",0.1280000000,0.0,"2016/08/26",0.19200000,0.48000000,"2016/08/26","2016/09/14",0,0.000000000,0.00,"2016/08/12","11:47:54","新台幣                 10.0000元"
"4137","麗豐-KY","104","2016/08/10","","","",10.00000000,0.0,"2016/08/04","2016/09/08","","","","2016/07/20","18:06:37","新台幣                 10.0000元"
"4144","康聯-KY","104","2016/08/02","","","",1.50000000,0.0,"2016/07/27","2016/08/29","","","","2016/07/11","15:17:41","新台幣                 10.0000元"
"4164","承業醫","104","2016/07/16","","","",2.00355541,0.0,"2016/07/08","2016/08/03","","","","2016/06/23","15:30:27","新台幣                 10.0000元"
"4190","佐登-KY","104","2016/07/17","","","",5.00000000,0.0,"2016/07/11","2016/08/02","","","","2016/06/24","10:17:41","新台幣                 10.0000元"
"4306","炎洲","104","2016/08/07","","","",0.36000000,0.14000000,"2016/08/01","2016/08/25","","","","2016/07/15","14:42:55","新台幣                 10.0000元"
"4438","廣越","104","2016/08/28","","","",7.20000000,0.0,"2016/08/22","2016/09/13","","","","2016/08/02","10:46:35","新台幣                 10.0000元"
"4526","東台","104","2016/07/12","","","",0.80000000,0.0,"2016/07/06","2016/07/29","","","","2016/06/21","16:20:34","新台幣                 10.0000元"
"4532","瑞智精密","104","2016/07/12","","","",1.60000000,0.0,"2016/07/06","2016/07/22","","","","2016/06/21","16:21:28","新台幣                 10.0000元"
"4536","拓凱","104","2016/08/01","","","",5.00000000,0.0,"2016/07/26","2016/08/26","","","","2016/07/07","14:46:22","新台幣                 10.0000元"
"4545","銘鈺","104","2016/06/30","","","",5.50000000,0.0,"2016/06/23","2016/07/20","","","","2016/06/01","17:33:14","新台幣                 10.0000元"
"4551","智伸科","104","2016/09/18","","","",3.25000000,0.0,"2016/09/12","2016/10/07","","","","2016/08/23","10:05:19","新台幣                 10.0000元"
"4555","台灣氣立","104","2016/07/16","","","",3.10000000,0.0,"2016/07/08","2016/07/28","","","","2016/06/24","09:20:00","新台幣                 10.0000元"
"4557","永新-KY","104","2016/06/26","","","",5.58364629,0.0,"2016/06/20","2016/07/06","","","","2016/05/31","15:28:30","新台幣                 10.0000元"
"4720","德淵企業","104","2016/07/27","","","",1.00000000,0.0,"2016/07/21","2016/08/19","","","","2016/07/06","10:57:50","新台幣                 10.0000元"
"4720","德淵企業","105","2016/11/26",0.0,0.0,"2016/11/18",0.0,0.0,"","",7500000,6.937874100,13.40,"2016/11/11","16:16:55","新台幣                 10.0000元"
"4722","國精化學","105","2016/02/05",0.0,0.0,"2016/01/29","","","","",7000000,6.345837874,30.00,"2016/01/22","15:37:25","新台幣                 10.0000元"
"4722","國精化學","104","2016/07/05","","","",2.80000000,0.0,"2016/06/29","2016/07/22","","","","2016/06/07","17:24:34","新台幣                 10.0000元"
"4737","華廣","104","2016/08/03","","","",1.40000000,0.60000000,"2016/07/28","2016/08/24","","","","2016/07/13","11:12:46","新台幣                 10.0000元"
"4737","華廣","104","2016/08/03","","","",1.40000000,0.60000000,"2016/07/28","2016/08/24","","","","2016/07/13","16:14:06","新台幣                 10.0000元"
"4746","台耀","104","2016/08/21","","","",1.97616392,0.0,"2016/08/15","2016/08/26","","","","2016/07/28","16:51:35","新台幣                 10.0000元"
"4755","三福化工","104","2016/07/23","","","",0.99994434,0.0,"2016/07/15","2016/08/05","","","","2016/06/29","17:50:35","新台幣                 10.0000元"
"4763","材料-KY","104","2016/07/30","","","",5.00000000,0.0,"2016/07/22","2016/08/31","","","","2016/07/06","16:23:18","新台幣                 10.0000元"
"4904","遠傳","104","2016/07/18","","","",3.17400000,0.57600000,"2016/07/12","2016/08/05","","","","2016/06/16","15:27:14","新台幣                 10.0000元"
"4906","正文","104","2016/08/01","","","",0.60000000,0.0,"2016/07/26","2016/08/19","","","","2016/07/12","09:30:07","新台幣                 10.0000元"
"4912","聯德控股-KY","104","2016/07/30","","","",6.00000000,0.0,"2016/07/22","2016/08/12","","","","2016/07/06","11:37:10","新台幣                 10.0000元"
"4915","致伸","104","2016/07/25","","","",2.10059422,0.0,"2016/07/19","2016/08/24","","","","2016/07/04","15:53:51","新台幣                 10.0000元"
"4916","事欣科","104","2016/07/03","","","",0.0,0.50000000,"2016/06/27","2016/07/21","","","","2016/06/08","15:11:23","新台幣                 10.0000元"
"4919","新唐科技","104","2016/08/20","","","",1.80000000,0.0,"2016/08/12","2016/09/09","","","","2016/07/29","09:51:43","新台幣                 10.0000元"
"4927","泰鼎-KY","104","2016/08/27","","","",2.50000000,0.0,"2016/08/19","2016/09/21","","","","2016/08/04","09:07:13","新台幣                 10.0000元"
"4934","太極能源","104","2016/07/19","","","",0.53268731,0.0,"2016/07/13","2016/08/04","","","","2016/06/28","15:19:13","新台幣                 10.0000元"
"4935","茂林-KY","104","2016/07/29","","","",3.50000000,0.0,"2016/07/21","2016/08/19","","","","2016/07/06","14:55:59","新台幣                 10.0000元"
"4938","和碩","104","2016/08/08","","","",5.02974240,0.0,"2016/08/02","2016/08/26","","","","2016/07/18","17:40:27","新台幣                 10.0000元"
"4942","嘉彰","104","2016/08/31","","","",1.25761142,0.0,"2016/08/25","2016/09/30","","","","2016/08/09","15:05:53","新台幣                 10.0000元"
"4943","康控-KY","104","2016/01/30",0.0,0.0,"2016/01/22","","","","",5000000,6.716508984,35.00,"2016/01/08","17:47:14","新台幣                 10.0000元"
"4943","康控-KY","104","2016/08/13","","","",1.00000000,0.0,"2016/08/05","2016/09/08","","","","2016/07/25","10:32:29","新台幣                 10.0000元"
"4952","凌通科技","104","2016/07/10","","","",3.20000000,0.0,"2016/07/04","2016/07/29","","","","2016/06/16","17:16:29","新台幣                 10.0000元"
"4958","臻鼎-KY","104","2016/09/06","","","",4.50000000,0.0,"2016/08/31","2016/09/14","","","","2016/08/12","09:19:18","新台幣                 10.0000元"
"4960","奇美材料","104","2016/07/22","","","",0.50000000,0.0,"2016/07/14","2016/08/12","","","","2016/06/28","10:58:01","新台幣                 10.0000元"
"4968","立積","104","2016/07/19",1.0000000000,0.0,"2016/07/13",0.45000000,0.0,"2016/07/13","2016/08/19",0,0.000000000,0.00,"2016/06/27","19:25:45","新台幣                 10.0000元"
"4977","眾達-KY","104","2016/07/05",0.7000000000,0.0,"2016/06/29",4.00000000,0.0,"2016/06/29","2016/07/27",0,0.000000000,0.00,"2016/06/14","11:16:55","新台幣                 10.0000元"
"4984","科納-KY","104","2016/08/24","","","",3.43604100,0.0,"2016/08/18","2016/09/29","","","","2016/08/03","17:43:01","新台幣                 10.0000元"
"4994","傳奇","104","2016/08/09","","","",0.25000000,0.0,"2016/08/03","2016/08/29","","","","2016/07/19","09:23:11","新台幣                 10.0000元"
"4999","鑫禾","104","2016/07/10","","","",3.00000000,0.0,"2016/07/04","2016/08/09","","","","2016/06/20","10:20:50","新台幣                 10.0000元"
"5007","三星科技","104","2016/06/27","","","",2.00000000,0.0,"2016/06/21","2016/07/13","","","","2016/06/02","14:27:11","新台幣                 10.0000元"
"5203","訊連","104","2016/08/20","","","",3.99650481,0.0,"2016/08/12","2016/08/31","","","","2016/07/28","15:37:37","新台幣                 10.0000元"
"5215","科嘉-KY","104","2016/07/16","","","",3.00000000,0.0,"2016/07/08","2016/07/28","","","","2016/06/22","14:57:27","新台幣                 10.0000元"
"5225","東科-KY","104","2016/06/04","","","",3.01482653,0.0,"2016/05/27","2016/06/23","","","","2016/05/12","08:37:52","新台幣                 10.0000元"
"5234","達興材料","104","2016/07/04","","","",2.00000000,0.0,"2016/06/28","2016/07/29","","","","2016/05/27","17:42:59","新台幣                 10.0000元"
"5243","乙盛-KY","104","2016/09/06","","","",1.20000000,0.0,"2016/08/31","2016/09/26","","","","2016/08/15","17:35:45","新台幣                 10.0000元"
"5258","虹堡","104","2016/08/15",0.5000000000,0.0,"2016/08/09",0.50000000,0.0,"2016/08/09","2016/09/23",0,0.000000000,0.00,"2016/07/25","10:32:44","新台幣                 10.0000元"
"5264","鎧勝-KY","104","2016/09/05","","","",8.00000000,0.0,"2016/08/30","2016/09/19","","","","2016/08/05","08:56:04","新台幣                 10.0000元"
"5269","祥碩科技","104","2016/08/25","","","",3.00058869,0.0,"2016/08/18","2016/09/14","","","","2016/08/03","11:40:57","新台幣                 10.0000元"
"5284","jpp-KY","104","2016/07/22","","","",3.08442119,0.0,"2016/07/14","2016/08/03","","","","2016/06/28","17:43:10","新台幣                 10.0000元"
"5285","界霖","104","2016/08/18","","","",1.80000000,0.0,"2016/08/11","2016/09/10","","","","2016/07/27","15:58:52","新台幣                 10.0000元"
"5288","豐祥-KY","104","2016/08/19","","","",5.00700731,0.0,"2016/08/11","2016/09/14","","","","2016/07/18","16:09:00","新台幣                 10.0000元"
"5305","敦南科技","104","2016/07/23","","","",1.19859941,0.0,"2016/07/15","2016/08/18","","","","2016/06/30","16:13:04","新台幣                 10.0000元"
"5388","中磊電子","104","2016/07/10","","","",3.85444805,0.0,"2016/07/04","2016/07/26","","","","2016/06/16","14:46:30","新台幣                 10.0000元"
"5434","崇越科技","104","2016/08/21",0.2000000000,0.0,"2016/08/15",3.90000000,0.0,"2016/08/15","2016/09/14",0,0.000000000,0.00,"2016/08/02","09:38:01","新台幣                 10.0000元"
"5471","松翰科技","104","2016/07/19","","","",2.20000000,0.0,"2016/07/13","2016/08/05","","","","2016/06/27","17:13:18","新台幣                 10.0000元"
"5515","建國工程","104","2016/08/10","","","",0.50538438,0.0,"2016/08/04","2016/09/07","","","","2016/07/19","16:09:50","新台幣                 10.0000元"
"5519","隆大營建","104","2016/09/11","","","",0.60000000,0.0,"2016/09/05","2016/10/07","","","","2016/08/09","10:24:13","新台幣                 10.0000元"
"5522","遠雄建設","104","2016/08/06","","","",3.50000000,0.0,"2016/07/29","2016/08/19","","","","2016/07/14","15:52:54","新台幣                 10.0000元"
"5525","順天建設","104","2016/09/03","","","",1.50000000,0.0,"2016/08/26","2016/09/30","","","","2016/08/09","15:18:26","新台幣                 10.0000元"
"5533","皇鼎建設","104","2016/07/20",0.5000000000,0.0,"2016/07/14",0.50000000,0.0,"2016/07/14","2016/08/09",0,0.000000000,0.00,"2016/06/30","18:02:47","新台幣                 10.0000元"
"5534","長虹","104","2016/09/03","","","",2.07869400,0.75588800,"2016/08/26","2016/09/30","","","","2016/08/10","15:10:03","新台幣                 10.0000元"
"5538","東明-KY","104","2016/07/31","","","",1.00000000,0.0,"2016/07/25","2016/08/19","","","","2016/07/07","10:44:14","新台幣                 10.0000元"
"5706","鳳凰旅遊","105","2016/08/15","","","",2.82418722,0.0,"2016/08/09","2016/09/10","","","","2016/06/17","10:22:04","新台幣                 10.0000元"
"5871","中租-KY","104","2016/08/08","","","",3.10000000,0.0,"2016/08/02","2016/08/31","","","","2016/06/16","17:39:44","新台幣                 10.0000元"
"5880","合庫金","104","2016/08/16",0.7000000000,0.0,"2016/08/10",0.30000000,0.0,"2016/08/10","2016/09/14",0,0.000000000,0.00,"2016/07/27","16:17:10","新台幣                 10.0000元"
"5907","大洋-KY","104","2016/09/06","","","",0.52489000,0.0,"2016/08/31","2016/09/30","","","","2016/08/16","15:18:57","新台幣                 10.0000元"
"6005","群益證","104","2016/08/17","","","",0.49000000,0.0,"2016/08/11","2016/09/07","","","","2016/07/27","15:54:48","新台幣                 10.0000元"
"6112","聚碩","104","2016/07/25",0.5000000000,0.0,"2016/07/19",1.50000000,0.0,"2016/07/19","2016/08/18",0,0.000000000,0.00,"2016/07/04","16:31:15","新台幣                 10.0000元"
"6115","鎰勝","104","2016/07/29","","","",3.09186966,0.39895092,"2016/07/21","2016/08/12","","","","2016/07/07","10:22:02","新台幣                 10.0000元"
"6120","達運","104","2016/07/15","","","",0.20599987,0.0,"2016/07/07","2016/08/12","","","","2016/06/22","16:31:55","新台幣                 10.0000元"
"6128","上福全球","104","2016/07/11","","","",3.00000000,0.0,"2016/07/05","2016/07/28","","","","2016/06/16","17:10:46","新台幣                 10.0000元"
"6133","金橋科技","104","2016/09/10","","","",0.31603090,0.08396910,"2016/09/02","2016/10/07","","","","2016/08/16","09:43:57","新台幣                 10.0000元"
"6136","富爾特","104","2016/07/09","","","",1.78000000,0.32000000,"2016/07/01","2016/07/26","","","","2016/06/14","16:16:33","新台幣                 10.0000元"
"6139","亞翔工程","104","2016/08/11","","","",0.88447073,0.0,"2016/08/04","2016/08/31","","","","2016/07/20","15:25:38","新台幣                 10.0000元"
"6141","柏承科技","104","2016/07/26","","","",0.0,0.30000000,"2016/07/20","2016/08/15","","","","2016/07/06","08:33:35","新台幣                 10.0000元"
"6145","勁永國際","104","2016/09/06","","","",0.30000000,0.0,"2016/08/31","2016/09/30","","","","2016/08/15","17:55:40","新台幣                 10.0000元"
"6153","嘉聯益","104","2016/09/07","","","",1.00000000,0.0,"2016/09/01","2016/09/27","","","","2016/08/17","16:08:43","新台幣                 10.0000元"
"6155","鈞寶","104","2016/06/28",0.0500000000,0.0,"2016/06/22",1.10000000,0.0,"2016/06/22","2016/07/19",0,0.000000000,0.00,"2016/06/03","17:37:56","新台幣                 10.0000元"
"6164","華興電子","104","2016/08/02","","","",0.53774083,0.0,"2016/07/27","2016/08/25","","","","2016/07/13","09:29:11","新台幣                 10.0000元"
"6166","凌華科技","104","2016/07/31","","","",2.39988408,0.0,"2016/07/25","2016/08/19","","","","2016/07/11","09:50:11","新台幣                 10.0000元"
"6176","瑞儀光電","104","2016/07/26","","","",4.50000000,0.0,"2016/07/20","2016/08/17","","","","2016/07/05","15:48:49","新台幣                 10.0000元"
"6177","達麗","104","2016/08/24",0.0993084400,0.0,"2016/08/18",2.97925228,0.0,"2016/08/18","2016/09/20",0,0.000000000,0.00,"2016/08/03","16:25:00","新台幣                 10.0000元"
"6183","關貿","105","2016/09/03","","","",1.20000000,0.0,"2016/08/26","2016/09/14","","","","2016/08/12","16:38:48","新台幣                 10.0000元"
"6184","大豐電","104","2016/09/11",1.3000000000,0.0,"2016/09/05",0.50000000,0.0,"2016/09/05","2016/10/03",0,0.000000000,0.00,"2016/08/05","10:08:11","新台幣                 10.0000元"
"6189","豐藝電子","104","2016/07/27","","","",2.91000000,0.09000000,"2016/07/21","2016/08/25","","","","2016/06/27","17:55:38","新台幣                 10.0000元"
"6192","巨路國際","104","2016/07/23","","","",3.00000000,0.0,"2016/07/15","2016/08/11","","","","2016/06/29","17:41:53","新台幣                 10.0000元"
"6196","帆宣科技","104","2016/08/02","","","",2.00000000,0.0,"2016/07/27","2016/08/22","","","","2016/06/29","15:11:50","新台幣                 10.0000元"
"6197","佳必琪","104","2016/08/05","","","",1.50000000,0.50000000,"2016/07/28","2016/08/18","","","","2016/07/13","17:22:58","新台幣                 10.0000元"
"6201","亞弘電","104","2016/08/10","","","",2.00000000,0.0,"2016/08/04","2016/08/31","","","","2016/06/27","12:02:44","新台幣                 10.0000元"
"6202","盛群","104","2016/08/10","","","",3.16080000,0.40920000,"2016/08/04","2016/08/26","","","","2016/06/08","14:16:53","新台幣                 10.0000元"
"6205","詮欣","105","2016/07/16","","","",2.00000000,0.0,"2016/07/08","2016/08/15","","","","2016/06/29","16:00:11","新台幣                 10.0000元"
"6206","飛捷","104","2016/08/24","","","",6.00000000,0.0,"2016/08/18","2016/09/21","","","","2016/07/26","16:22:35","新台幣                 10.0000元"
"6213","聯茂","104","2016/07/09","","","",1.60000000,0.0,"2016/07/01","2016/08/05","","","","2016/06/16","11:25:58","新台幣                 10.0000元"
"6214","精誠資訊","104","2016/07/21","","","",2.50000000,2.50000000,"2016/07/14","2016/07/27","","","","2016/06/29","15:45:43","新台幣                 10.0000元"
"6215","和椿科技","104","2016/07/16","","","",0.25000000,0.0,"2016/07/08","2016/08/05","","","","2016/06/17","16:42:29","新台幣                 10.0000元"
"6216","居易","104","2016/08/11","","","",2.57595226,0.0,"2016/08/04","2016/09/01","","","","2016/07/20","11:02:13","新台幣                 10.0000元"
"6224","聚鼎","104","2016/07/16","","","",4.30000000,0.0,"2016/07/08","2016/07/29","","","","2016/06/24","09:28:11","新台幣                 10.0000元"
"6230","超眾","104","2016/08/30","","","",5.50000000,0.0,"2016/08/24","2016/09/14","","","","2016/08/08","16:51:34","新台幣                 10.0000元"
"6239","力成","104","2016/07/02","","","",2.50000000,1.00000000,"2016/06/24","2016/08/01","","","","2016/06/08","17:27:59","新台幣                 10.0000元"
"6257","矽格","104","2016/08/03","","","",1.00000000,0.60000000,"2016/07/28","2016/08/17","","","","2016/07/13","11:15:02","新台幣                 10.0000元"
"6269","台郡科技","104","2016/09/14",0.0,0.4990824800,"2016/09/08",2.49541242,1.99632993,"2016/09/08","2016/10/26",0,0.000000000,0.00,"2016/08/24","15:57:08","新台幣                 10.0000元"
"6271","同欣電子","104","2016/07/31","","","",6.00000000,0.0,"2016/07/25","2016/08/31","","","","2016/07/11","16:37:18","新台幣                 10.0000元"
"6277","宏正科","104","2016/07/20","","","",5.20000000,0.0,"2016/07/14","2016/08/05","","","","2016/06/29","16:39:40","新台幣                 10.0000元"
"6278","台表科","104","2016/07/10","","","",1.50000000,0.0,"2016/07/04","2016/07/29","","","","2016/06/17","17:17:18","新台幣                 10.0000元"
"6281","全國電","104","2016/07/01","","","",3.70000000,0.0,"2016/06/23","2016/07/15","","","","2016/06/07","10:00:50","新台幣                 10.0000元"
"6282","康舒","104","2016/09/06","","","",1.09702567,0.39891842,"2016/08/31","2016/09/30","","","","2016/08/15","14:56:03","新台幣                 10.0000元"
"6285","啟碁科技","104","2016/08/17",0.3000000000,0.0,"2016/08/11",3.70000000,0.0,"2016/08/11","2016/08/31",0,0.000000000,0.00,"2016/07/27","16:22:11","新台幣                 10.0000元"
"6409","旭隼","104","2016/08/30",0.5001221453,0.0,"2016/08/24",15.00363207,0.0,"2016/08/24","2016/10/14",0,0.000000000,0.00,"2016/08/09","10:07:05","新台幣                 10.0000元"
"6412","群光電能","104","2016/07/09","","","",2.35023439,0.0,"2016/07/01","2016/07/27","","","","2016/06/16","17:21:14","新台幣                 10.0000元"
"6412","群光電能","104","2016/08/02",0.0500066700,0.0,"2016/07/27","","","","",0,0.000000000,0.00,"2016/07/12","15:41:54","新台幣                 10.0000元"
"6414","樺漢科技","104","2016/06/26",0.0,0.0,"2016/06/20",8.82481398,0.0,"2016/06/20","2016/07/19",4500000,5.062371297,388.00,"2016/06/13","17:36:39","新台幣                 10.0000元"
"6415","矽力-KY","104","2016/07/29","","","",2.01364136,0.0,"2016/07/21","2016/08/26","","","","2016/07/15","16:24:31","新台幣                 10.0000元"
"6422","君耀-KY","104","2016/08/03",0.5000000000,0.0,"2016/07/28",3.50000000,0.0,"2016/07/28","2016/08/25",0,0.000000000,0.00,"2016/07/14","10:25:49","新台幣                 10.0000元"
"6442","光聖","104","2016/07/28","","","",3.00000000,0.0,"2016/07/21","2016/08/18","","","","2016/07/05","14:50:45","新台幣                 10.0000元"
"6443","元晶","105","2016/06/12",0.0,0.0,"2016/06/06","","","","",75000000,17.052479004,12.00,"2016/05/31","16:35:09","新台幣                 10.0000元"
"6449","鈺邦科技","104","2016/07/16","","","",1.60000000,0.0,"2016/07/08","2016/07/29","","","","2016/06/23","17:50:13","新台幣                 10.0000元"
"6451","訊芯-KY","104","2016/07/04","","","",6.00000000,0.0,"2016/06/28","2016/07/29","","","","2016/06/14","14:35:27","新台幣                 10.0000元"
"6452","康友-KY","104","2016/11/10","","","",9.20000000,0.0,"2016/11/03","2016/11/25","","","","2016/10/19","17:32:20","新台幣                 10.0000元"
"6456","GIS-KY","104","2016/06/27","","","",3.00000000,0.0,"2016/06/21","2016/07/18","","","","2016/05/25","09:19:29","新台幣                 10.0000元"
"6464","台數科","104","2016/08/27","","","",6.59854082,0.0,"2016/08/19","2016/09/14","","","","2016/08/02","11:00:20","新台幣                 10.0000元"
"6477","安集","104","2016/09/03",0.1500000000,0.0,"2016/08/26",0.35000000,0.0,"2016/08/26","2016/10/07",0,0.000000000,0.00,"2016/08/11","10:26:36","新台幣                 10.0000元"
"6504","南六","104","2016/08/02","","","",3.90000000,0.0,"2016/07/27","2016/08/22","","","","2016/07/04","16:34:14","新台幣                 10.0000元"
"6505","台塑石化","104","2016/07/10","","","",4.00000000,0.0,"2016/07/04","2016/07/22","","","","2016/06/06","17:06:12","新台幣                 10.0000元"
"6525","捷敏-KY","104","2016/06/27","","","",3.30000000,0.0,"2016/06/21","2016/07/11","","","","2016/06/01","17:25:14","新台幣                 10.0000元"
"6531","愛普","104","2016/08/22","","","",4.48724545,0.0,"2016/08/16","2016/09/07","","","","2016/08/01","17:51:34","新台幣                 10.0000元"
"6533","晶心科","104","2016/08/26",0.0,0.3000000000,"2016/08/18","","","","",0,0.000000000,0.00,"2016/08/04","14:03:01","新台幣                 10.0000元"
"6552","易華電","104","2016/08/20","","","",0.30000000,0.0,"2016/08/12","2016/09/13","","","","2016/07/28","17:35:07","新台幣                 10.0000元"
"6582","申豐","104","2016/07/19","","","",4.00000000,0.0,"2016/07/13","2016/08/16","","","","2016/06/30","15:50:04","新台幣                 10.0000元"
"6605","帝寶工業","104","2016/08/28","","","",2.50000000,0.0,"2016/08/22","2016/09/14","","","","2016/08/08","11:12:30","新台幣                 10.0000元"
"8016","矽創電子","104","2016/07/15","","","",5.00000000,0.0,"2016/07/07","2016/07/29","","","","2016/06/23","11:12:46","新台幣                 10.0000元"
"8021","尖點","104","2016/08/10","","","",1.36280000,0.0,"2016/08/04","2016/08/30","","","","2016/07/12","08:48:42","新台幣                 10.0000元"
"8039","台虹科技","104","2016/08/27",0.0,0.2000000000,"2016/08/19",2.00000000,0.0,"2016/08/19","2016/09/14",0,0.000000000,0.00,"2016/08/05","09:24:07","新台幣                 10.0000元"
"8046","南電","104","2016/07/12","","","",1.00000000,0.0,"2016/07/06","2016/08/03","","","","2016/06/20","15:50:40","新台幣                 10.0000元"
"8070","長華電材","104","2016/06/21","","","",7.00000000,0.0,"2016/06/15","2016/07/20","","","","2016/05/25","09:37:36","新台幣                 10.0000元"
"8072","陞泰","104","2016/07/16","","","",1.00000000,0.0,"2016/07/08","2016/08/03","","","","2016/06/23","15:58:22","新台幣                 10.0000元"
"8081","致新","104","2016/07/10","","","",5.00000000,0.0,"2016/07/04","2016/07/29","","","","2016/06/16","15:13:03","新台幣                 10.0000元"
"8103","瀚荃","104","2016/08/14",0.4000000000,0.0,"2016/08/08",0.30000000,0.0,"2016/08/08","2016/09/23",0,0.000000000,0.00,"2016/07/21","09:56:30","新台幣                 10.0000元"
"8105","凌巨","104","2016/07/29","","","",0.10000000,0.0,"2016/07/21","2016/08/19","","","","2016/06/22","14:22:12","新台幣                 10.0000元"
"8110","華東","104","2016/08/29","","","",0.21450000,0.0,"2016/08/23","2016/09/09","","","","2016/08/03","17:42:37","新台幣                 10.0000元"
"8112","至上電子","105","2016/07/09",0.0,0.0,"2016/07/01","","","","",30000000,8.842919900,13.50,"2016/06/24","17:59:11","新台幣                 10.0000元"
"8112","至上電子","104","2016/09/11","","","",0.93623700,0.0,"2016/09/05","2016/09/30","","","","2016/08/19","16:16:24","新台幣                 10.0000元"
"8114","振樺電子","104","2016/08/14",0.2499999704,0.0,"2016/08/08",7.75000000,0.0,"2016/08/08","2016/09/29",0,0.000000000,0.00,"2016/07/21","16:29:57","新台幣                 10.0000元"
"8114","振樺電子","105","2016/11/28",0.0,0.0,"2016/11/22","","","","",3000000,3.431529799,173.50,"2016/11/15","18:01:52","新台幣                 10.0000元"
"8131","福懋科技","104","2016/07/27","","","",2.00000000,0.0,"2016/07/21","2016/08/12","","","","2016/07/05","12:01:23","新台幣                 10.0000元"
"8150","南茂科技","104","2016/12/03","","","",2.09224383,0.0,"2016/11/25","2016/12/19","","","","2016/11/10","16:55:59","新台幣                 10.0000元"
"8163","達方電子","104","2016/07/14","","","",2.00000000,0.0,"2016/07/07","2016/08/12","","","","2016/06/20","09:23:35","新台幣                 10.0000元"
"8210","勤誠興業","104","2016/07/16","","","",2.60000000,0.0,"2016/07/08","2016/07/29","","","","2016/06/24","10:55:31","新台幣                 10.0000元"
"8213","志超","104","2016/07/15","","","",2.00000000,0.0,"2016/07/07","2016/07/29","","","","2016/06/14","10:48:24","新台幣                 10.0000元"
"8215","明基材料","104","2016/07/23","","","",1.20000000,0.0,"2016/07/15","2016/08/09","","","","2016/07/01","11:57:48","新台幣                 10.0000元"
"8222","寶一科技","104","2016/07/26","","","",0.80000000,0.0,"2016/07/20","2016/08/16","","","","2016/07/04","15:09:21","新台幣                 10.0000元"
"8249","菱光科技","104","2016/07/08","","","",1.80000000,0.0,"2016/06/30","2016/07/27","","","","2016/06/15","17:16:50","新台幣                 10.0000元"
"8261","富鼎","104","2016/07/19","","","",1.00019843,0.0,"2016/07/13","2016/08/05","","","","2016/06/27","16:30:11","新台幣                 10.0000元"
"8271","宇瞻科技","104","2016/07/06","","","",1.26218559,0.75109518,"2016/06/30","2016/07/29","","","","2016/06/14","15:06:53","新台幣                 10.0000元"
"8341","日友","104","2016/07/13","","","",3.50000000,0.0,"2016/07/07","2016/07/29","","","","2016/06/22","10:08:26","新台幣                 10.0000元"
"8404","百和興業-KY","104","2016/08/01",1.0000000000,0.0,"2016/07/26",0.30000000,0.0,"2016/07/26","2016/08/30",0,0.000000000,0.00,"2016/06/24","16:41:22","新台幣                 10.0000元"
"8411","福貞-KY","104","2016/07/24",0.4500000200,0.0,"2016/07/18",0.30000000,0.0,"2016/07/18","2016/08/25",0,0.000000000,0.00,"2016/07/01","17:13:42","新台幣                 10.0000元"
"8422","可寧衛","104","2016/07/12","","","",10.00000000,0.0,"2016/07/06","2016/07/28","","","","2016/06/17","18:02:08","新台幣                 10.0000元"
"8427","基勝-KY","104","2016/06/21","","","",2.80000000,0.80000000,"2016/06/15","2016/07/07","","","","2016/05/30","11:48:26","新台幣                 10.0000元"
"8429","金麗-KY","104","2016/09/11",3.0000000000,0.0,"2016/09/05",0.40000000,0.0,"2016/09/05","2016/09/30",0,0.000000000,0.00,"2016/08/19","11:22:15","新台幣                 10.0000元"
"8443","阿瘦","104","2016/07/27","","","",1.50000000,0.0,"2016/07/21","2016/08/10","","","","2016/07/06","14:49:02","新台幣                 10.0000元"
"8454","富邦媒","104","2016/05/14","","","",5.72000000,1.28000000,"2016/05/06","2016/05/31","","","","2016/04/21","14:03:35","新台幣                 10.0000元"
"8463","潤泰精材","104","2016/07/07","","","",1.00000000,0.0,"2016/06/30","2016/07/15","","","","2016/06/16","11:23:16","新台幣                 10.0000元"
"8464","億豐","104","2016/07/20","","","",8.07758845,0.0,"2016/07/14","2016/08/10","","","","2016/06/30","10:27:13","新台幣                 10.0000元"
"8467","波力-KY","105","2016/06/18","","","",2.06609451,0.0,"2016/06/08","2016/07/12","","","","2016/05/26","14:05:13","新台幣                 10.0000元"
"8473","山林水","104","2016/07/05","","","",2.59700000,0.40300000,"2016/06/29","2016/07/14","","","","2016/06/16","15:35:47","新台幣                 10.0000元"
"8481","政伸","104","2016/07/12","","","",3.60000000,0.0,"2016/07/06","2016/07/25","","","","2016/06/22","10:14:40","新台幣                 10.0000元"
"8926","台汽電","104","2016/07/26","","","",1.30000000,0.0,"2016/07/20","2016/08/11","","","","2016/07/04","17:35:45","新台幣                 10.0000元"
