"公司代號","公司名稱","營業收入(百萬元)","毛利率(%)(營業毛利)/(營業收入)","營業利益率(%)(營業利益)/(營業收入)","稅前純益率(%)(稅前純益)/(營業收入)","稅後純益率(%)(稅後純益)/(營業收入)"
"2706","第一店","93.03","69.95","61.55","125.38","104.02"
"2707","晶華酒店","1734.08","37.91","22.56","20.97","17.37"
"2712","遠雄來","122.77","37.19","12.86","12.94","10.74"
"2722","夏都","134.26","47.18","13.56","13.27","11.01"
"2723","F-美食","4775.70","57.18","6.57","5.53","4.02"
"2727","王品","4379.39","52.15","8.36","6.77","5.30"
"2731","雄獅旅遊","4295.96","16.63","3.28","3.78","3.14"
"2816","旺旺保險","1494.59","41.67","15.87","16.23","16.23"
"2823","中壽","42001.47","11.92","9.79","9.82","7.85"
"2832","台產","1139.63","43.59","23.09","23.09","20.55"
"2841","台灣土地","84.53","67.90","-159.00","-173.45","-174.68"
"2850","新產","2700.10","28.62","8.59","8.64","8.19"
"2851","中再保","3826.91","11.89","9.54","9.54","8.18"
"2852","第一保","1227.68","34.18","12.64","12.65","10.25"
"2867","三商美邦","48679.23","5.58","2.87","2.88","1.49"
"2901","欣欣大眾","33.43","86.42","17.75","23.64","19.62"
"2903","遠百","11012.34","51.32","6.80","4.43","1.82"
"2904","匯僑","136.36","41.84","31.89","36.60","31.06"
"2906","高林實","1496.35","20.81","1.34","3.45","2.64"
"2908","特力","9655.83","31.38","3.92","4.03","3.21"
"2910","統領","142.42","71.87","21.88","18.22","13.56"
"2911","麗嬰房","2560.24","49.44","2.36","2.28","1.36"
"2912","統一超","48248.67","31.59","4.69","5.92","4.91"
"2913","台灣農林","295.08","34.54","16.35","68.19","74.48"
"2915","潤泰全球","2704.13","47.33","32.73","63.59","61.96"
"2923","F-鼎固","3367.14","43.17","37.64","32.03","17.59"
"2929","F-淘帝","1031.06","40.58","23.08","24.94","16.65"
"3002","歐格電子","124.73","29.55","7.33","11.20","9.77"
"3003","健和興","702.50","29.89","14.02","13.11","12.18"
"3004","豐達科技","355.04","34.98","18.44","15.77","13.10"
"3005","神基科技","4212.42","22.63","6.02","12.46","9.72"
"3006","晶豪科技","2306.69","23.95","10.94","10.53","9.70"
"3008","大立光","10567.18","56.72","49.03","48.10","41.71"
"3010","華立","9027.37","9.38","3.42","4.20","3.22"
"3011","今皓","490.96","5.69","-5.39","-3.21","-3.53"
"3013","晟銘電子","710.86","7.10","-2.31","-2.11","-1.75"
"3014","聯陽","792.56","48.09","14.40","14.78","12.19"
"3015","全漢","3407.22","10.14","-2.40","1.02","0.49"
"3016","嘉晶","191.45","2.70","-8.82","-4.22","-4.22"
"3017","奇鋐科技","5887.47","12.33","3.50","4.12","2.87"
"3018","同開科技","280.10","7.33","-1.22","-1.73","-1.79"
"3019","亞洲光學","3999.50","10.98","-1.75","-0.57","-1.10"
"3021","鴻名企業","410.48","22.34","0.55","0.90","1.20"
"3022","威強電","1689.39","31.64","13.56","24.24","19.82"
"3023","信邦電子","3006.33","22.45","8.82","10.64","7.88"
"3024","憶聲電子","1156.50","14.86","-6.53","-5.73","-5.52"
"3025","星通","122.79","44.39","-7.71","-8.91","-7.57"
"3026","禾伸堂","3237.37","14.93","5.51","6.14","5.00"
"3027","盛達電業","272.01","27.66","-2.04","2.53","0.56"
"3028","增你強","5382.35","7.30","2.56","2.51","1.89"
"3029","零壹科技","1242.87","10.66","4.80","4.99","4.11"
"3030","德律科技","1152.14","54.89","30.08","29.64","24.52"
"3031","佰鴻工業","502.15","17.89","-1.68","2.15","1.30"
"3032","偉訓科技","828.45","20.60","6.87","8.84","7.29"
"3033","威健","8988.64","6.55","2.06","1.77","1.33"
"3034","聯詠","12697.88","29.12","15.10","15.24","13.39"
"3035","智原","1613.65","49.24","14.38","14.02","11.80"
"3036","文曄科技","28537.76","5.50","2.15","2.00","1.68"
"3037","欣興電子","13423.17","4.91","-5.46","-5.60","-4.78"
"3038","全台","897.70","20.40","8.09","7.96","6.46"
"3040","遠見","57.48","66.10","21.51","22.86","25.14"
"3041","揚智","909.89","41.74","-1.96","0.61","0.07"
"3042","晶技","2135.07","24.97","10.15","11.41","10.35"
"3043","科風","321.18","0.96","-26.76","-25.22","-25.11"
"3044","健鼎科技","9992.90","14.34","4.60","6.30","5.38"
"3045","台灣大","29717.57","29.40","14.61","13.95","13.24"
"3046","建碁","335.60","24.50","-17.39","-17.24","-19.10"
"3047","訊舟科技","1472.41","26.23","3.19","-0.03","-0.93"
"3048","益登","17004.46","3.36","1.16","0.75","0.61"
"3049","和鑫","1325.63","19.05","16.19","13.66","10.33"
"3050","鈺德科技","254.58","29.28","6.30","7.25","6.48"
"3051","力特光電","1007.13","25.30","16.35","12.59","15.12"
"3052","夆典","510.65","10.01","1.84","1.89","1.63"
"3054","立萬利","352.33","3.64","-5.15","-4.42","-4.79"
"3055","蔚華科技","651.86","24.29","4.37","4.37","4.20"
"3056","總太地產","579.88","21.51","10.80","11.52","9.92"
"3057","喬鼎資訊","879.63","42.97","9.40","8.67","5.84"
"3058","立德電子","1221.71","14.61","-0.98","0.80","0.57"
"3059","華晶科技","2579.18","10.92","-0.90","0.12","0.10"
"3060","銘異","1764.46","24.11","13.26","18.54","13.19"
"3062","建漢科技","4296.84","8.26","3.86","3.87","3.00"
"3090","日電貿","2095.81","15.22","6.32","6.20","5.11"
"3094","聯傑國際","71.28","68.77","15.14","14.35","12.15"
"3130","一零四","607.09","49.18","12.72","13.32","11.20"
"3149","正達國際","1290.56","-39.04","-56.39","-30.46","-30.46"
"3164","景岳生技","120.91","46.55","-19.10","-20.26","-21.94"
"3167","大量科技","484.37","28.70","7.28","9.37","11.75"
"3189","景碩科技","5346.22","24.46","11.12","12.55","10.82"
"3209","全科","5660.89","5.72","1.96","1.84","1.56"
"3229","晟鈦","169.24","20.84","1.19","-2.18","-2.18"
"3231","緯創","150704.70","4.66","0.54","0.70","0.49"
"3257","虹冠電","200.06","53.71","18.63","21.42","16.34"
"3266","昇陽建設","150.41","8.03","-28.75","-32.47","-32.47"
"3296","勝德國際","526.76","14.65","-4.96","-6.06","-6.07"
"3305","昇貿科技","1294.56","13.80","5.48","3.41","2.42"
"3308","聯德電子","350.06","11.71","-3.68","-5.55","-4.51"
"3311","閎暉","868.21","19.17","4.53","5.25","2.93"
"3312","弘憶國際","4377.79","4.27","-0.59","-0.85","-0.82"
"3315","宣昶","2029.73","7.16","0.88","0.62","0.45"
"3321","同泰電子","914.72","22.62","10.47","9.75","8.88"
"3338","泰碩電子","558.94","22.19","3.07","3.51","3.03"
"3356","奇偶科技","531.19","53.27","24.46","17.63","14.74"
"3376","新日興","1974.86","35.38","24.30","24.04","19.08"
"3380","明泰科技","5857.02","13.76","2.43","1.42","1.14"
"3383","新世紀","784.44","-8.33","-24.87","-29.49","-28.10"
"3406","玉晶光","1686.15","-0.48","-28.71","-33.75","-28.19"
"3413","京鼎","1002.34","18.20","8.19","7.42","7.83"
"3416","融程電訊","381.25","35.74","16.44","15.96","13.55"
"3419","譁裕實業","490.47","20.79","-2.11","-1.58","-1.58"
"3432","台端","225.16","25.67","-1.67","-0.42","-0.68"
"3437","榮創","1737.14","18.33","8.60","8.64","6.74"
"3443","創意電子","1732.48","30.03","7.84","7.60","6.42"
"3450","聯鈞","1568.02","27.37","19.95","20.35","15.02"
"3454","晶睿","901.27","44.29","10.87","9.61","8.02"
"3474","華亞科","18453.81","49.80","47.16","44.50","39.39"
"3481","群創光電","100157.87","17.72","11.20","10.04","8.64"
"3494","誠研科技","458.97","31.77","3.17","0.27","0.35"
"3501","維熹科技","1220.72","26.56","12.74","13.21","11.27"
"3504","揚明光學","1050.66","25.80","-0.45","1.77","1.68"
"3514","昱晶能源","3073.18","-2.16","-7.10","-9.63","-9.64"
"3515","華擎","1834.16","21.53","5.64","4.93","4.24"
"3518","柏騰科技","316.62","30.32","1.21","7.96","4.43"
"3519","綠能","4028.88","-6.60","-10.66","-10.26","-10.30"
"3532","台勝科","2912.90","20.02","16.48","16.30","13.52"
"3533","嘉澤端子","1851.14","34.67","9.17","12.12","9.88"
"3535","晶彩科","309.62","23.76","4.33","2.59","2.59"
"3536","誠創科技","276.79","6.91","-13.49","-13.64","-13.71"
"3545","敦泰","2429.15","15.48","-6.00","-2.07","-2.29"
"3550","聯穎","848.45","16.78","2.20","2.01","0.85"
"3557","嘉威光電","220.60","11.50","-3.22","-5.76","-5.76"
"3559","全智科","337.64","29.98","16.56","17.62","14.80"
"3561","昇陽科","1910.97","-1.72","-6.93","-7.82","-7.82"
"3573","穎台","774.78","10.42","-13.73","-15.23","-15.23"
"3576","新日光","4630.34","-2.15","-9.13","-10.73","-10.63"
"3579","尚志","4142.22","-6.52","-10.78","-10.37","-10.41"
"3583","辛耘","670.98","29.99","1.72","2.55","1.55"
"3584","介面光電","1086.74","-20.40","-33.58","-35.83","-35.93"
"3588","通嘉","237.04","40.07","11.17","11.69","8.86"
"3591","艾笛森","961.83","14.24","0.92","0.85","0.38"
"3593","力銘","140.65","11.96","-12.10","-34.09","-25.51"
"3596","智易科技","4561.34","11.42","1.25","0.29","0.15"
"3598","奕力","1973.91","20.37","5.02","4.85","4.23"
"3605","宏致","833.88","26.73","1.36","4.37","3.21"
"3607","谷崧","2542.31","19.94","12.62","12.33","9.20"
"3617","碩天科技","1210.41","43.25","6.92","4.15","2.47"
"3622","洋華","853.96","-6.89","-20.45","-26.61","-27.21"
"3645","達邁","355.94","33.89","19.48","18.50","14.67"
"3653","健策","824.95","24.07","6.92","6.41","6.04"
"3661","F- 世芯","703.15","13.15","-8.30","-7.49","-7.96"
"3665","F-貿聯","1902.22","28.05","9.10","12.01","8.98"
"3669","圓展","358.48","49.10","-8.75","-10.59","-10.73"
"3673","F-TPK","28949.36","6.55","0.31","-3.81","-3.48"
"3679","新至陞","805.87","9.69","-1.25","-0.58","0.79"
"3682","亞太電信","3776.98","20.65","-11.27","-10.44","-8.58"
"3686","達能","391.68","-30.62","-35.78","-36.38","-34.64"
"3694","海華科技","965.72","17.14","-7.47","-8.14","-8.43"
"3698","隆達","3501.90","15.29","5.34","5.16","4.56"
"3701","大眾投控","3136.16","8.82","-4.76","0.08","0.06"
"3702","大聯大","108014.01","4.46","1.85","1.62","1.30"
"3703","欣陸投控","8027.70","10.71","7.23","6.58","5.61"
"3704","合勤控","4872.16","21.02","-1.20","-9.45","-9.14"
"3705","永信","1443.61","43.90","12.26","17.08","13.68"
"3706","神達","13413.85","11.16","1.29","4.24","3.22"
"4104","佳醫","1471.75","19.07","4.14","8.24","6.92"
"4106","雃博","516.96","45.52","14.03","14.27","12.21"
"4108","懷特","4.78","8.98","-1779.10","-1723.49","-1723.26"
"4119","旭富製藥","443.07","38.28","26.12","25.65","20.95"
"4133","亞諾法","111.24","39.73","4.33","0.65","0.53"
"4137","F-麗豐","824.18","74.72","25.09","26.44","21.27"
"4141","F - 龍燈","2203.34","40.04","6.53","-16.63","-19.05"
"4142","國光生技","27.78","-214.55","-540.88","-555.15","-551.83"
"4144","F-康聯","630.57","49.84","17.81","26.38","21.66"
"4164","承業醫","305.60","25.42","-18.35","-20.38","-18.40"
"4306","炎洲","4059.09","10.13","0.20","-1.58","-2.23"
"4414","如興","609.56","10.85","-5.88","-9.05","-8.80"
"4426","利勤實業","493.82","49.17","34.59","32.58","27.92"
"4526","東台","1817.66","23.54","4.39","0.97","0.31"
"4532","瑞智精密","4237.39","17.79","8.84","9.75","6.51"
"4536","拓凱","1409.49","24.09","5.97","5.71","4.40"
"4551","智伸科","770.74","19.18","9.72","8.77","6.36"
"4555","台灣氣立","270.82","50.39","22.51","22.81","14.44"
"4720","德淵企業","561.48","21.49","3.71","3.74","2.94"
"4722","國精化學","1099.63","18.38","9.22","6.95","5.47"
"4725","信昌化","3169.91","-15.72","-19.15","-20.73","-21.17"
"4733","上緯企業","1961.02","22.99","12.48","11.23","8.70"
"4737","華廣","374.13","40.19","10.74","6.89","5.41"
"4746","台耀","528.13","34.64","13.08","9.48","7.87"
"4755","三福化工","880.14","9.82","2.39","4.58","4.05"
"4904","遠傳","24784.50","38.61","15.91","14.67","12.13"
"4906","正文","4443.74","12.09","0.35","1.29","1.13"
"4912","F-聯德","812.70","25.24","10.99","8.74","6.36"
"4915","致伸","12957.89","11.05","2.88","3.79","2.92"
"4916","事欣科","377.46","8.42","-2.13","-2.18","-2.27"
"4919","新唐科技","1632.29","44.14","6.69","7.15","5.87"
"4927","F-泰鼎","1733.00","15.08","4.44","4.48","3.74"
"4930","燦星網通","3294.82","12.56","-1.42","0.87","0.86"
"4934","太極能源","1516.05","4.52","-0.93","1.10","1.76"
"4935","F-茂林","1553.47","21.80","10.80","11.06","9.23"
"4938","和碩","274262.58","6.23","3.24","3.40","2.63"
"4942","嘉彰","1881.58","9.44","-2.61","-1.53","-2.14"
"4952","凌通科技","562.32","36.79","9.46","9.45","8.12"
"4956","光鋐","376.64","19.59","6.11","4.99","4.23"
"4958","F-臻鼎","17772.28","17.53","8.00","9.75","7.74"
"4960","奇美材料","3361.65","20.41","14.90","14.78","12.40"
"4968","立積","360.96","32.83","9.97","8.79","7.41"
"4976","佳凌","271.55","3.83","-20.22","-20.41","-17.11"
"4977","F-眾達","454.10","23.75","13.08","15.96","15.70"
"4984","F-科納","242.93","40.04","4.27","6.62","4.45"
"4994","傳奇","290.97","91.15","15.68","16.25","7.98"
"4999","鑫禾","499.08","32.74","18.24","18.74","16.69"
"5007","三星科技","1833.97","21.37","14.83","15.25","12.72"
"5203","訊連","485.21","85.63","26.84","26.01","22.19"
"5215","F-科嘉","446.78","27.34","12.78","15.37","10.03"
"5225","F-東科","2066.04","13.40","0.24","3.02","2.68"
"5234","達興","847.39","28.25","11.02","10.94","9.52"
"5243","F-乙盛","1935.16","13.16","4.33","3.81","3.47"
"5259","清惠","182.72","-11.85","-19.87","-23.40","-22.22"
"5264","F-鎧勝","7983.02","18.60","10.59","12.69","11.32"
"5269","祥碩科技","389.03","45.44","11.14","10.39","9.34"
"5285","界霖","559.26","18.05","9.58","8.97","7.01"
"5288","F-豐祥","987.90","19.92","13.64","14.40","11.12"
"5305","敦南科技","2182.95","20.45","0.63","10.52","8.17"
"5388","中磊電子","6347.38","13.61","2.94","3.17","2.63"
"5434","崇越科技","4926.88","12.16","5.52","5.65","4.42"
"5469","瀚宇博德","9940.82","8.10","-2.18","-1.21","-1.71"
"5471","松翰科技","707.98","43.02","11.54","11.62","10.09"
"5484","慧友電子","259.46","28.18","-18.24","-27.05","-21.05"
"5515","建國工程","1109.79","4.03","-1.59","-4.31","-3.69"
"5519","隆大營建","604.04","18.50","8.49","8.53","8.48"
"5521","工信","1734.50","4.56","2.35","1.97","1.64"
"5522","遠雄建設","6590.08","34.10","27.17","27.86","22.09"
"5525","順天建設","1165.66","24.70","19.49","18.96","16.92"
"5531","鄉林建設","343.34","49.36","-37.67","-48.74","-46.73"
"5533","皇鼎建設","1378.24","40.99","36.66","35.39","27.99"
"5534","長虹","336.87","42.06","12.11","9.10","0.34"
"5538","F-東明","1476.93","15.98","6.98","7.09","5.67"
"5607","遠雄港","302.02","46.97","20.41","15.71","15.71"
"5608","四維航業","1176.79","10.77","4.76","1.74","1.67"
"5706","鳳凰旅遊","591.08","16.63","7.13","6.27","5.10"
"5871","F-中租","8503.05","62.07","27.55","28.08","21.11"
"5906","F-台南","408.93","43.82","-24.29","-20.39","-20.55"
"5907","F-大洋","2138.69","83.46","26.20","26.71","17.92"
"6108","競國實業","1798.03","6.33","-3.90","-2.47","-2.62"
"6112","聚碩","2105.63","8.74","3.38","3.31","2.69"
"6115","鎰勝","1632.74","15.01","6.28","6.78","4.95"
"6116","彩晶","5290.06","15.55","3.42","13.33","13.33"
"6117","迎廣科技","456.75","16.52","-11.61","-12.54","-11.65"
"6120","達運","10985.90","6.06","1.59","2.11","1.36"
"6128","上福全球","447.30","42.63","18.70","16.18","12.84"
"6131","悠克國際","79.17","3.73","-57.62","-30.97","-30.97"
"6133","金橋科技","288.04","19.32","-1.86","-1.69","-1.56"
"6136","富爾特","168.23","33.57","10.36","11.88","9.82"
"6139","亞翔工程","2646.98","6.46","0.39","0.86","0.10"
"6141","柏承科技","607.98","2.62","-14.90","-16.66","-13.35"
"6142","友勁科技","1053.26","9.58","-9.17","-7.45","-7.45"
"6145","勁永國際","3123.47","6.99","3.15","4.79","3.45"
"6152","百一電子","1560.59","9.33","-9.06","-9.09","-7.54"
"6153","嘉聯益","3576.72","6.39","-4.29","-2.57","-2.32"
"6155","鈞寶","154.00","26.86","9.38","6.07","5.29"
"6164","華興電子","400.62","26.23","5.38","4.26","2.99"
"6165","捷泰精密","68.73","13.52","-44.67","-40.01","-40.03"
"6166","凌華科技","2184.18","44.70","12.32","11.32","8.71"
"6168","宏齊科技","1037.21","6.40","-3.05","-4.79","-4.43"
"6172","互億科技","73.43","4.86","-2.70","-1.33","-2.21"
"6176","瑞儀光電","9435.96","10.20","2.54","4.79","4.19"
"6177","達麗","1327.78","21.52","16.42","15.64","14.54"
"6183","關貿","297.83","41.61","21.95","22.59","18.85"
"6184","大豐電","409.35","57.21","34.98","31.04","24.27"
"6189","豐藝電子","4246.06","9.83","4.55","4.14","3.40"
"6191","精成科技","5811.17","6.63","-3.73","-3.29","-3.91"
"6192","巨路國際","1258.46","24.98","8.69","8.98","7.32"
"6196","帆宣科技","3695.66","10.92","1.61","0.61","0.41"
"6197","佳必琪","1250.90","24.05","8.60","7.31","5.16"
"6201","亞弘電","794.45","21.20","6.41","7.06","5.61"
"6202","盛群","878.24","48.85","20.51","21.64","18.41"
"6205","詮欣","581.14","26.70","10.56","10.01","8.06"
"6206","飛捷","1178.78","33.83","20.91","20.50","17.82"
"6209","今國光學","941.54","5.95","-6.09","-4.07","-3.41"
"6213","聯茂","4549.84","11.29","5.31","4.53","2.63"
"6214","精誠資訊","3787.07","25.18","1.95","4.76","4.09"
"6215","和椿科技","435.76","25.95","3.53","3.08","1.91"
"6216","居易","265.85","44.84","19.89","14.46","11.70"
"6224","聚鼎","381.93","53.64","31.08","32.33","26.04"
"6225","天瀚","34.93","51.72","-14.34","-21.39","-25.76"
"6226","光鼎電子","278.60","21.78","-6.46","-8.60","-7.19"
"6230","超眾","1314.36","23.40","11.73","14.44","9.99"
"6235","華孚科技","408.50","10.44","-3.33","-3.19","-3.19"
"6239","力成","9430.41","17.75","12.28","12.16","10.91"
"6243","迅杰","112.67","24.23","-40.51","-43.44","-43.44"
"6251","定穎電子","2530.07","11.11","-2.88","-2.35","-2.35"
"6257","矽格","1154.53","26.50","15.12","15.90","13.17"
"6269","台郡科技","4030.76","28.16","19.88","21.65","17.66"
"6271","同欣電子","1800.82","23.03","13.73","13.66","11.61"
"6277","宏正科","1176.81","61.39","21.75","21.60","16.82"
"6278","台表科","7174.70","7.56","2.29","3.06","3.58"
"6281","全國電","3990.54","21.03","4.06","4.45","3.70"
"6282","康舒","5217.14","14.56","2.10","2.97","2.21"
"6283","淳安電子","240.39","18.12","0.78","6.58","6.48"
"6285","啟碁科技","11512.10","14.06","5.08","5.09","4.01"
"6286","立錡","3169.47","36.75","14.63","14.81","11.89"
"6289","華上光電","24.31","-295.09","-376.79","-191.42","-191.42"
"6405","悅城科技","303.16","20.46","10.07","9.84","4.71"
"6409","旭隼","1920.54","29.03","20.31","19.14","15.11"
"6412","群光電能","6057.62","14.47","2.93","2.88","2.40"
"6414","樺漢科技","2386.27","18.11","11.04","10.68","8.72"
"6415","F-矽力","903.95","47.54","20.82","22.95","22.49"
"6422","F-君耀","478.89","39.10","12.36","11.68","9.60"
"6431","F-光麗","101.76","-15.83","-34.57","-30.38","-30.33"
"6442","光聖","1051.36","20.30","9.76","8.71","6.97"
"6443","元晶","1696.33","8.26","2.92","1.79","2.15"
"6449","鈺邦科技","331.78","33.36","18.16","15.76","13.80"
"6451","F-訊芯","1694.75","22.24","16.76","18.47","13.68"
"6452","F-康友","989.44","40.64","27.40","27.99","20.67"
"6456","F-GIS","15221.22","5.08","-1.13","0.35","0.25"
"6464","台數科","761.33","57.00","40.71","40.48","33.65"
"6504","南六","1489.94","19.02","11.07","12.99","10.12"
"6505","台塑石化","155034.56","2.32","0.80","0.84","0.72"
"6605","帝寶工業","3528.37","29.84","13.43","9.61","8.13"
"6702","復興航空","2857.49","4.82","-7.20","-1.93","-2.14"
"8011","台通","403.72","26.44","9.40","5.29","3.92"
"8016","矽創電子","2098.68","29.04","11.59","11.52","9.42"
"8021","尖點","797.06","30.54","14.21","11.41","9.29"
"8033","雷虎科技","234.65","32.02","-21.83","-28.51","-30.19"
"8039","台虹科技","1904.79","23.32","11.67","8.27","6.77"
"8046","南電","8035.66","9.05","3.24","8.08","7.01"
"8070","長華電材","4077.50","12.25","5.81","6.43","5.49"
"8072","陞泰","448.32","25.94","9.57","7.49","6.22"
"8081","致新","889.67","35.42","13.62","14.85","12.50"
"8101","華冠通訊","4847.69","7.70","0.62","-1.42","-1.41"
"8103","瀚荃","791.56","27.24","11.40","10.84","9.24"
"8105","凌巨","2541.58","7.23","-1.79","-1.69","-1.77"
"8110","華東","1917.06","4.99","-0.03","-2.41","-2.44"
"8112","至上電子","13984.96","1.69","0.08","0.33","0.20"
"8114","振樺電子","660.43","41.11","20.78","19.33","16.92"
"8131","福懋科技","2307.50","15.73","14.34","14.88","12.22"
"8150","南茂科技","5218.14","23.04","16.57","16.91","14.04"
"8163","達方電子","5184.91","12.14","0.86","0.84","0.67"
"8201","無敵","382.52","18.08","-9.76","-7.32","-7.34"
"8210","勤誠興業","1014.99","28.83","12.62","12.80","8.63"
"8213","志超","5653.71","14.84","6.83","7.77","6.28"
"8215","明基材料","3839.47","15.68","5.09","5.79","5.66"
"8222","寶一科技","206.46","20.15","9.24","7.25","6.78"
"8249","菱光科技","1271.68","13.89","6.34","7.24","5.16"
"8261","富鼎","429.45","23.95","12.44","13.67","11.35"
"8271","宇瞻科技","2162.83","12.23","3.52","3.44","2.79"
"8341","日友","369.32","50.57","32.37","31.41","24.89"
"8374","羅昇","952.17","15.08","-3.69","-4.93","-4.13"
"8404","F-百和","803.67","34.89","17.48","21.21","16.70"
"8411","F-福貞","1662.61","15.49","6.43","6.42","4.58"
"8422","可寧衛","550.41","74.94","62.33","63.00","54.10"
"8427","F-基勝","3220.51","28.10","16.76","18.17","12.82"
"8429","F-金麗","1282.50","34.76","26.44","26.41","17.37"
"8443","阿瘦","581.56","55.08","3.60","3.93","3.10"
"8454","富邦媒","6259.65","12.39","4.71","5.12","4.12"
"8463","潤泰精材","889.40","14.33","9.27","7.83","6.49"
"8467","F-波力","410.08","23.58","4.33","1.60","1.79"
"8926","台汽電","307.10","15.96","1.99","73.57","72.60"
"8940","新天地","525.61","47.95","9.80","9.79","7.58"
"8996","高力","551.19","25.22","10.42","7.33","6.42"
"9802","F-鈺齊","2516.05","16.77","7.07","7.11","5.56"
"9902","台火","27.87","-0.79","-26.44","-28.48","-28.48"
"9904","寶成工業","62252.41","22.89","3.57","6.99","5.95"
"9905","大華金","1894.55","13.88","6.12","6.82","5.58"
"9906","欣巴巴","320.51","15.88","5.80","4.78","4.78"
"9907","統一實業","10462.77","10.39","3.67","6.20","4.51"
"9908","大台北","1247.76","11.58","6.16","11.69","8.67"
"9910","豐泰企業","12318.02","19.93","8.72","9.96","7.35"
"9911","台灣櫻花","1255.59","31.15","11.96","11.08","9.19"
"9912","偉聯","164.37","22.48","-11.17","-14.77","-14.91"
"9914","美利達","6197.84","19.14","10.14","14.37","11.52"
"9917","中保","3290.57","36.15","18.59","19.36","16.04"
"9918","欣天然","791.69","24.21","13.79","15.93","13.30"
"9919","康那香","1053.54","14.09","-0.66","-1.15","-0.78"
"9921","巨大機械","14586.97","22.63","9.20","8.16","6.56"
"9924","台灣福興","1921.81","21.19","9.45","11.41","8.84"
"9925","新光保全","1707.89","38.29","16.21","17.14","14.07"
"9926","新海瓦斯","701.95","18.16","12.55","14.49","12.30"
"9927","泰銘","2672.80","5.93","4.05","3.51","3.03"
"9928","中視","156.43","-62.75","-93.48","-87.95","-87.95"
"9929","秋雨","276.81","1.27","-8.27","-3.58","-3.58"
"9930","中聯資源","1927.83","20.18","15.28","15.17","12.69"
"9931","欣高","395.58","16.27","10.70","13.36","10.06"
"9933","中鼎工程","13378.27","8.64","5.58","5.15","3.98"
"9934","成霖企業","4612.89","28.47","1.66","3.33","1.86"
"9935","慶豐富","787.45","15.74","2.68","3.71","3.03"
"9937","全國","5030.06","7.99","1.22","1.78","1.48"
"9938","台灣百和","2145.98","35.49","18.23","19.43","14.37"
"9939","宏全","4153.77","18.16","7.95","7.69","6.24"
"9940","信義房屋","1809.63","21.28","4.80","7.29","4.71"
"9941","裕融企業","4137.74","40.57","15.30","15.08","11.59"
"9942","茂順","697.28","35.92","21.25","18.67","14.33"
"9943","好樂迪","880.08","61.39","27.61","45.55","40.95"
"9944","新麗企業","931.87","25.04","7.85","7.56","5.27"
"9945","潤泰創新","2165.67","23.23","5.02","80.17","77.07"
"9946","三發地產","137.58","38.75","18.28","18.37","15.92"
"9955","佳龍","759.41","5.81","2.00","1.51","1.14"
"9958","世紀鋼構","690.52","5.60","3.59","0.77","0.63"
